sourceTaxonId,sourceTaxonName,sourceLifeStageId,sourceLifeStageName,interactionTypeId,interactionTypeName,targetTaxonId,targetTaxonName,targetBodyPartId,targetBodyPartName,targetLifeStageId,targetLifeStageName,localityId,sourcelocalityName,localityName,CountryCode,localityCountry,localityProvinceId,localityProvinceName,localityEcoregionId,localityEcoregionName,decimalLatitude,decimalLongitude,localityGeometricShape,targetClass,targetOrder,targetFamily,targetGenus,targetSubgenus,targetSpecies,sourcePhylum,sourceClass,sourceOrder,sourceFamily,sourceGenus,sourceSubgenus,sourceSpecies,sourceSubspecies,ReferenceAbbreviation,referenceCitation,referenceDoi,referenceURL,,,,,,,,,,,,,,,
WORMS:422153,Dissodactylus primitivus,UBERON:0007023,adult organism,RO:0002634,endoparasite of,WORMS:367846,Meoma ventricosa,UBERON:0000165,mouth ,UBERON:0007788,adult organism,,,,,,,,,,,,,Echinoidea,Spatangoida,Brissidae,Meoma,,ventricosa,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,Dissodactylus,,primitivus,,Hendler et al. 1995,"Hendler, G., Miller, J. E., Pawson, D. L., & Kier, P. M. (1995). Sea Stars, Sea Urchins and Allies: Echinoderms of Florida and the Caribbean (G. Hendler, Ed.). Florida: Smithsonian Institution.",,"https://books.google.com.mx/books?id=-0MWAQAAIAAJ&pg=PR4&dq=Sea+Stars,+Sea+Urchins+and+Allies:+Echinoderms+of+Florida+and+the+Caribbean&hl=es-419&sa=X&ved=0ahUKEwiVpM_8wdDjAhVlUt8KHdgBBrAQ6wEITzAF",,,,,,,,,,,,,,,
WORMS:361694,Asterocheres crinoidicola ,UBERON:0007023,adult organism,RO:0002632,ectoparasite of ,WORMS:246785,Nemaster grandis,UBERON:0002416,Body surface ,UBERON:0007789,adult organism,GeoNames:3581094,GeoNames,Seal Cays ,ISO_2:BZ,Belize ,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:68,Western Caribbean,16.11667,-88.38333,Point,Crinoidea,Comatulida,Comatulidae,Nemaster,,grandis,Arthropoda,Hexanauplia,Siphonostomatoida,Asterocheridae,Asterocheres,,crinoidicola,,Humes 2000,"Humes, A. G. (2000). Asterocheres crinoidicola n. sp., a copepod (Siphonostomatoida: Asterocheridae) parasitic on crinoids in Belize. Systematic Parasitology, 47(2), 103–110. ",doi:10.1023/A:1006478220899,https://link.springer.com/article/10.1023%2FA%3A1006478220899,,,,,,,,,,,,,,,
WORMS:246469,Thor manningi,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:246785,Nemaster grandis,UBERON:0002416,Body surface ,UBERON:0007790,adult organism,GeoNames:3668603,GeoNames,Bahía de Santa Marta,ISO_2:CO,Colombia ,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:67,Southwestern Caribbean,11.24103,-74.21884,Point,Crinoidea,Comatulida,Comatulidae,Nemaster,,grandis,Arthropoda,Malacostraca,Decapoda,Thoridae,Thor,,manningi,,Criales 1984,"Criales, M. M. (1984). Shrimps Associated with Coelenterates, Echinoderms, and Molluscs in the Santa Marta Region, Colombia. Journal of Crustacean Biology, 4(2), 307–317.",doi:10.2307/1548028,https://academic.oup.com/jcb/article-abstract/4/2/307/2327983?redirectedFrom=fulltext,,,,,,,,,,,,,,,
WORMS:240847,Alpheus cristulifrons,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:246785,Nemaster grandis,UBERON:0002416,Body surface ,UBERON:0007791,adult organism,GeoNames:3668603,GeoNames,Bahía de Santa Marta,ISO_2:CO,Colombia ,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:67,Southwestern Caribbean,11.24103,-74.21884,Point,Crinoidea,Comatulida,Comatulidae,Nemaster,,grandis,Arthropoda,Malacostraca,Decapoda,Alpheidae,Alpheus,,cristulifrons,,Criales 1984,"Criales, M. M. (1984). Shrimps Associated with Coelenterates, Echinoderms, and Molluscs in the Santa Marta Region, Colombia. Journal of Crustacean Biology, 4(2), 307–317.",doi:10.2307/1548028,https://academic.oup.com/jcb/article-abstract/4/2/307/2327983?redirectedFrom=fulltext,,,,,,,,,,,,,,,
WORMS:514676,Periclimenes crinoidalis,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:246785,Nemaster grandis,UBERON:0002416,Body surface ,UBERON:0007792,adult organism,GeoNames:3673882,GeoNames,Ensenada de Nenguange,ISO_2:CO,Colombia ,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:67,Southwestern Caribbean,11.32681,-74.08831,Point,Crinoidea,Comatulida,Comatulidae,Nemaster,,grandis,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Periclimenes,,crinoidalis,,Criales 1984,"Criales, M. M. (1984). Shrimps Associated with Coelenterates, Echinoderms, and Molluscs in the Santa Marta Region, Colombia. Journal of Crustacean Biology, 4(2), 307–317.",doi:10.2307/1548028,https://academic.oup.com/jcb/article-abstract/4/2/307/2327983?redirectedFrom=fulltext,,,,,,,,,,,,,,,
WORMS:514706,Periclimenes meyeri,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:246785,Nemaster grandis,UBERON:0002416,Body surface ,UBERON:0007793,adult organism,GeoNames:3668603,GeoNames,Bahía de Santa Marta,ISO_2:CO,Colombia ,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:67,Southwestern Caribbean,11.24103,-74.21884,Point,Crinoidea,Comatulida,Comatulidae,Nemaster,,grandis,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Periclimenes,,meyeri,,Criales 1984,"Criales, M. M. (1984). Shrimps Associated with Coelenterates, Echinoderms, and Molluscs in the Santa Marta Region, Colombia. Journal of Crustacean Biology, 4(2), 307–317.",doi:10.2307/1548028,https://academic.oup.com/jcb/article-abstract/4/2/307/2327983?redirectedFrom=fulltext,,,,,,,,,,,,,,,
WORMS:514706,Periclimenes meyeri,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:246785,Nemaster grandis,UBERON:0002416,Body surface ,UBERON:0007794,adult organism,GeoNames:3673882,GeoNames,Ensenada de Nenguange,ISO_2:CO,Colombia ,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:67,Southwestern Caribbean,11.32681,-74.08831,Point,Crinoidea,Comatulida,Comatulidae,Nemaster,,grandis,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Periclimenes,,meyeri,,Criales 1984,"Criales, M. M. (1984). Shrimps Associated with Coelenterates, Echinoderms, and Molluscs in the Santa Marta Region, Colombia. Journal of Crustacean Biology, 4(2), 307–317.",doi:10.2307/1548028,https://academic.oup.com/jcb/article-abstract/4/2/307/2327983?redirectedFrom=fulltext,,,,,,,,,,,,,,,
WORMS:514706,Periclimenes meyeri,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:246785,Nemaster grandis,UBERON:0002416,Body surface ,UBERON:0007795,adult organism,GeoNames:3686019,GeoNames,Ensenada de Concha,ISO_2:CO,Colombia ,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:67,Southwestern Caribbean,11.30072,-74.15299,Point,Crinoidea,Comatulida,Comatulidae,Nemaster,,grandis,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Periclimenes,,meyeri,,Criales 1984,"Criales, M. M. (1984). Shrimps Associated with Coelenterates, Echinoderms, and Molluscs in the Santa Marta Region, Colombia. Journal of Crustacean Biology, 4(2), 307–317.",doi:10.2307/1548028,https://academic.oup.com/jcb/article-abstract/4/2/307/2327983?redirectedFrom=fulltext,,,,,,,,,,,,,,,
WORMS:514706,Periclimenes meyeri,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:246785,Nemaster grandis,UBERON:0002416,Body surface ,UBERON:0007796,adult organism,GeoNames:3681940,GeoNames,Punta de Granate,ISO_2:CO,Colombia ,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:67,Southwestern Caribbean,11.28944,-74.19501,Point,Crinoidea,Comatulida,Comatulidae,Nemaster,,grandis,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Periclimenes,,meyeri,,Criales 1984,"Criales, M. M. (1984). Shrimps Associated with Coelenterates, Echinoderms, and Molluscs in the Santa Marta Region, Colombia. Journal of Crustacean Biology, 4(2), 307–317.",doi:10.2307/1548028,https://academic.oup.com/jcb/article-abstract/4/2/307/2327983?redirectedFrom=fulltext,,,,,,,,,,,,,,,
WORMS:514706,Periclimenes meyeri,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:246785,Nemaster grandis,UBERON:0002416,Body surface ,UBERON:0007797,adult organism,GeoNames:3679912,GeoNames,Isla de La Aguja ,ISO_2:CO,Colombia ,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:67,Southwestern Caribbean,11.31956,-74.19666,Poligon,Crinoidea,Comatulida,Comatulidae,Nemaster,,grandis,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Periclimenes,,meyeri,,Criales 1984,"Criales, M. M. (1984). Shrimps Associated with Coelenterates, Echinoderms, and Molluscs in the Santa Marta Region, Colombia. Journal of Crustacean Biology, 4(2), 307–317.",doi:10.2307/1548028,https://academic.oup.com/jcb/article-abstract/4/2/307/2327983?redirectedFrom=fulltext,,,,,,,,,,,,,,,
WORMS:514508,Cuapetes americanus,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:246785,Nemaster grandis,UBERON:0002416,Body surface ,UBERON:0007798,adult organism,GeoNames:3668603,GeoNames,Bahía de Santa Marta,ISO_2:CO,Colombia ,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:67,Southwestern Caribbean,11.24103,-74.21884,Point,Crinoidea,Comatulida,Comatulidae,Nemaster,,grandis,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Cuapetes,,americanus,,Criales 1984,"Criales, M. M. (1984). Shrimps Associated with Coelenterates, Echinoderms, and Molluscs in the Santa Marta Region, Colombia. Journal of Crustacean Biology, 4(2), 307–317.",doi:10.2307/1548028,https://academic.oup.com/jcb/article-abstract/4/2/307/2327983?redirectedFrom=fulltext,,,,,,,,,,,,,,,
WORMS:514508,Cuapetes americanus,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:246785,Nemaster grandis,UBERON:0002416,Body surface ,UBERON:0007799,adult organism,GeoNames:3673882,GeoNames,Ensenada de Nenguange,ISO_2:CO,Colombia ,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:67,Southwestern Caribbean,11.32681,-74.08831,Point,Crinoidea,Comatulida,Comatulidae,Nemaster,,grandis,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Cuapetes,,americanus,,Criales 1984,"Criales, M. M. (1984). Shrimps Associated with Coelenterates, Echinoderms, and Molluscs in the Santa Marta Region, Colombia. Journal of Crustacean Biology, 4(2), 307–317.",doi:10.2307/1548028,https://academic.oup.com/jcb/article-abstract/4/2/307/2327983?redirectedFrom=fulltext,,,,,,,,,,,,,,,
WORMS:421684,Lipkebe holthuisi,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:246785,Nemaster grandis,UBERON:0002416,Body surface ,UBERON:0007800,adult organism,GeoNames:3668603,GeoNames,Bahía de Santa Marta,ISO_2:CO,Colombia ,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:67,Southwestern Caribbean,11.24103,-74.21884,Point,Crinoidea,Comatulida,Comatulidae,Nemaster,,grandis,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Lipkebe,,holthuisi,,Criales 1984,"Criales, M. M. (1984). Shrimps Associated with Coelenterates, Echinoderms, and Molluscs in the Santa Marta Region, Colombia. Journal of Crustacean Biology, 4(2), 307–317.",doi:10.2307/1548028,https://academic.oup.com/jcb/article-abstract/4/2/307/2327983?redirectedFrom=fulltext,,,,,,,,,,,,,,,
WORMS:421684,Lipkebe holthuisi,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:246785,Nemaster grandis,UBERON:0002416,Body surface ,UBERON:0007801,adult organism,GeoNames:3686019,GeoNames,Ensenada de Concha,ISO_2:CO,Colombia ,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:67,Southwestern Caribbean,11.30072,-74.15299,Point,Crinoidea,Comatulida,Comatulidae,Nemaster,,grandis,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Lipkebe,,holthuisi,,Criales 1984,"Criales, M. M. (1984). Shrimps Associated with Coelenterates, Echinoderms, and Molluscs in the Santa Marta Region, Colombia. Journal of Crustacean Biology, 4(2), 307–317.",doi:10.2307/1548028,https://academic.oup.com/jcb/article-abstract/4/2/307/2327983?redirectedFrom=fulltext,,,,,,,,,,,,,,,
WORMS:421684,Lipkebe holthuisi,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:246785,Nemaster grandis,UBERON:0002416,Body surface ,UBERON:0007802,adult organism,GeoNames:3673882,GeoNames,Ensenada de Nenguange,ISO_2:CO,Colombia ,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:67,Southwestern Caribbean,11.32681,-74.08831,Point,Crinoidea,Comatulida,Comatulidae,Nemaster,,grandis,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Lipkebe,,holthuisi,,Criales 1984,"Criales, M. M. (1984). Shrimps Associated with Coelenterates, Echinoderms, and Molluscs in the Santa Marta Region, Colombia. Journal of Crustacean Biology, 4(2), 307–317.",doi:10.2307/1548028,https://academic.oup.com/jcb/article-abstract/4/2/307/2327983?redirectedFrom=fulltext,,,,,,,,,,,,,,,
WORMS:421684,Lipkebe holthuisi,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:246785,Nemaster grandis,UBERON:0002416,Body surface ,UBERON:0007803,adult organism,GeoNames:3681940,GeoNames,Punta de Granate,ISO_2:CO,Colombia ,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:67,Southwestern Caribbean,11.28944,-74.19501,Point,Crinoidea,Comatulida,Comatulidae,Nemaster,,grandis,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Lipkebe,,holthuisi,,Criales 1984,"Criales, M. M. (1984). Shrimps Associated with Coelenterates, Echinoderms, and Molluscs in the Santa Marta Region, Colombia. Journal of Crustacean Biology, 4(2), 307–317.",doi:10.2307/1548028,https://academic.oup.com/jcb/article-abstract/4/2/307/2327983?redirectedFrom=fulltext,,,,,,,,,,,,,,,
WORMS:361694,Asterocheres crinoidicola ,UBERON:0007023,adult organism,RO:0002444,parasite of ,WORMS:246785,Nemaster grandis,,,UBERON:0007804,adult organism,GeoNames:4563233,GeoNames,Caribbean Sea,ISO_2:,-,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:65,Greater Antilles,15.00028,-75.00028,Poligon,Crinoidea,Comatulida,Comatulidae,Nemaster,,grandis,Arthropoda,Hexanauplia,Siphonostomatoida,Asterocheridae,Asterocheres,,crinoidicola,,Alvarado & Solís-Marín 2013,"Alvarado, J. J., & Solis-Marin, F. A. (2013). Echinoderms research and diversity in Latin America (1st ed.; J. J. Alvarado & F. A. Solis-Marin, Eds.). Springer, Berlin, Heidelberg, Germany, 658 pp ",doi:10.1007/978-3-642-20051-9,https://link.springer.com/book/10.1007%2F978-3-642-20051-9,,,,,,,,,,,,,,,
WORMS:361694,Asterocheres crinoidicola ,UBERON:0007023,adult organism,RO:0002632,ectoparasite of ,WORMS:246785,Nemaster grandis,UBERON:0002416,Body surface ,UBERON:0007805,adult organism,,,,,,,,,,,,,Crinoidea,Comatulida,Comatulidae,Nemaster,,grandis,Arthropoda,Hexanauplia,Siphonostomatoida,Asterocheridae,Asterocheres,,crinoidicola,,WORMS 2019,WoRMS Editorial Board (2019). World Register of Marine Species.  ,doi:10.14284/170,http://www.marinespecies.org at VLIZ,,,,,,,,,,,,,,,
WORMS:514676,Periclimenes crinoidalis,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:246785,Nemaster grandis,UBERON:0002416,Body surface ,UBERON:0007806,adult organism,GeoNames:3513639,GeoNames,Lagún Jan Thiel ,ISO_2:CW,Curaçao Island,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:66,Southern Caribbean,12.08725,-68.8835,Point,Crinoidea,Comatulida,Comatulidae,Nemaster,,grandis,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Periclimenes,,crinoidalis,,Chace 1972,"Chace, F. A. (1972). The shrimps of the Smithsonian-Bredin Caribbean Expeditions with a summary of the West Indian shallow-water species (Crustacea: Decapoda: Natantia). Smithsonian Contributions to Zoology, (98), 1–179. ",doi:10.5479/si.00810282.98,https://repository.si.edu/handle/10088/5474,,,,,,,,,,,,,,,
WORMS:514676,Periclimenes crinoidalis,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:246785,Nemaster grandis,UBERON:0002416,Body surface ,UBERON:0007807,adult organism,GeoNames:3513639,GeoNames,Lagún Jan Thiel ,ISO_2:CW,Curaçao Island,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:66,Southern Caribbean,12.08725,-68.8835,Point,Crinoidea,Comatulida,Comatulidae,Nemaster,,grandis,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Periclimenes,,crinoidalis,,Chace 1969,"Chace, F. A. J. (1969). A new genus and five new species of shrimps (Decapoda, Palaemonidae, Pontomiinae) from the Western Atlantic. Crustaceana, 16(3), 251–272.",doi:10.1163/156854069X00295,https://www.jstor.org/stable/20101596?seq=1#page_scan_tab_contents,,,,,,,,,,,,,,,
WORMS:514706,Periclimenes meyeri,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:246677,Nemaster,UBERON:0002416,Body surface ,UBERON:0007808,adult organism,GeoNames:3513639,GeoNames,Lagún Jan Thiel ,ISO_2:CW,Curaçao Island,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:66,Southern Caribbean,12.08725,-68.8835,Point,Crinoidea,Comatulida,Comatulidae,Nemaster,,,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Periclimenes,,meyeri,,Chace 1969,"Chace, F. A. J. (1969). A new genus and five new species of shrimps (Decapoda, Palaemonidae, Pontomiinae) from the Western Atlantic. Crustaceana, 16(3), 251–272.",doi:10.1163/156854069X00295,https://www.jstor.org/stable/20101596?seq=1#page_scan_tab_contents,,,,,,,,,,,,,,,
WORMS:514706,Periclimenes meyeri,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:246677,Nemaster,UBERON:0002416,Body surface ,UBERON:0007809,adult organism,GeoNames:3513639,GeoNames,Lagún Jan Thiel ,ISO_2:CW,Curaçao Island,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:66,Southern Caribbean,12.08725,-68.8835,Point,Crinoidea,Comatulida,Comatulidae,Nemaster,,,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Periclimenes,,meyeri,,Chace 1972,"Chace, F. A. (1972). The shrimps of the Smithsonian-Bredin Caribbean Expeditions with a summary of the West Indian shallow-water species (Crustacea: Decapoda: Natantia). Smithsonian Contributions to Zoology, (98), 1–179. ",doi:10.5479/si.00810282.98,https://repository.si.edu/handle/10088/5474,,,,,,,,,,,,,,,
WORMS:335221,Myzostoma inflator,UBERON:0007023,adult organism,RO:0002632,ectoparasite of ,WORMS:393301,Neocomatella pulchella,UBERON:0002416,Body surface ,UBERON:0007810,adult organism,GeoNames:3374084,GeoNames,Barbados,ISO_2:BB,Barbados,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:64,Eastern Caribbean,13.16453,-59.55165,Poligon,Crinoidea,Comatulida,Comatulidae,Neocomatella,,pulchella,Annelida,,Myzostomida,Myzostomatidae,Myzostoma,,inflator,,Graff 1967,"Graff, L. von. (1967). Verzeichniss der von der United States Coast Survey steamers"" Hassler"" und"" Blake"" von 1867 zu 1879 gesammelten Myzostomiden. Bulletin of The Museum of Comparative Zoology, at Harvard College, 11, 125–133.",,https://www.biodiversitylibrary.org/item/26401#page/155/mode/1up,,,,,,,,,,,,,,,
WORMS:335157,Myzostoma abundans,UBERON:0007023,adult organism,RO:0002632,ectoparasite of ,WORMS:393301,Neocomatella pulchella,UBERON:0002416,Body surface ,UBERON:0007811,adult organism,GeoNames:6690603,GeoNames,Martinique,ISO_2:MQ,Martinique,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:64,Eastern Caribbean,14.66655,-60.99961,Poligon,Crinoidea,Comatulida,Comatulidae,Neocomatella,,pulchella,Annelida,,Myzostomida,Myzostomatidae,Myzostoma,,abundans,,Graff 1967,"Graff, L. von. (1967). Verzeichniss der von der United States Coast Survey steamers"" Hassler"" und"" Blake"" von 1867 zu 1879 gesammelten Myzostomiden. Bulletin of The Museum of Comparative Zoology, at Harvard College, 11, 125–133.",,https://www.biodiversitylibrary.org/item/26401#page/155/mode/1up,,,,,,,,,,,,,,,
WORMS:335158,Myzostoma abundans,UBERON:0007023,adult organism,RO:0002632,ectoparasite of ,WORMS:393301,Neocomatella pulchella,UBERON:0002416,Body surface ,UBERON:0007812,adult organism,GeoNames:3577816,GeoNames,Saint Vincent,ISO_2:VC,Saint Vincent and the Grenadines ,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:64,Eastern Caribbean,13.25355,-61.1841,Poligon,Crinoidea,Comatulida,Comatulidae,Neocomatella,,pulchella,Annelida,,Myzostomida,Myzostomatidae,Myzostoma,,abundans,,Graff 1967,"Graff, L. von. (1967). Verzeichniss der von der United States Coast Survey steamers"" Hassler"" und"" Blake"" von 1867 zu 1879 gesammelten Myzostomiden. Bulletin of The Museum of Comparative Zoology, at Harvard College, 11, 125–133.",,https://www.biodiversitylibrary.org/item/26401#page/155/mode/1up,,,,,,,,,,,,,,,
WORMS:335177,Myzostoma carinatum,UBERON:0007023,adult organism,RO:0002632,ectoparasite of ,WORMS:393301,Neocomatella pulchella,UBERON:0002416,Body surface ,UBERON:0007813,adult organism,GeoNames:6690603,GeoNames,Martinique,ISO_2:MQ,Martinique,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:64,Eastern Caribbean,14.66655,-60.99961,Poligon,Crinoidea,Comatulida,Comatulidae,Neocomatella,,pulchella,Annelida,,Myzostomida,Myzostomatidae,Myzostoma,,carinatum,,Graff 1967,"Graff, L. von. (1967). Verzeichniss der von der United States Coast Survey steamers"" Hassler"" und"" Blake"" von 1867 zu 1879 gesammelten Myzostomiden. Bulletin of The Museum of Comparative Zoology, at Harvard College, 11, 125–133.",,https://www.biodiversitylibrary.org/item/26401#page/155/mode/1up,,,,,,,,,,,,,,,
WORMS:335221,Myzostoma inflator,UBERON:0007023,adult organism,RO:0002632,ectoparasite of ,WORMS:393301,Neocomatella pulchella,UBERON:0002416,Body surface ,UBERON:0007814,adult organism,GeoNames:3374084,GeoNames,Barbados,ISO_2:BB,Barbados,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:64,Eastern Caribbean,13.16453,-59.55165,Poligon,Crinoidea,Comatulida,Comatulidae,Neocomatella,,pulchella,Annelida,,Myzostomida,Myzostomatidae,Myzostoma,,inflator,,Graff 1884,"Graff, Ludwig von. (1884). Report on the Myzostomida collected during the Voyage of H.M.S. Challenger, during the years 1873-1876. Report on the Scientific Results of the Voyage of H.M.S. Challenger during the Years 1873-76, 10(2), 1–82.",,https://www.biodiversitylibrary.org/item/194564#page/223/mode/1up,,,,,,,,,,,,,,,
